"y_total_m_ha";"hoursWorkUsual";"age";"sex";"oficio";"relab";"college";"ocu";"clase";"cotPension";"cuentaPropia";"depto";"directorio";"dominio";"dsi";"estrato1";"formal";"fweight";"inac";"informal";"maxEducLevel";"mes";"pea";"pet";"sizeFirm";"wap";"regSalud";"age2";"ln_wage"
"160";4666.66650390625;60;53;1;84;4;1;1;1;2;1;11;4775961;"BOGOTA";0;2;0;132;0;1;6;11;1;1;3;1;3;2809;8.44820028505205
"161";10500;40;57;1;98;4;0;1;1;1;1;11;4775963;"BOGOTA";0;2;1;244;0;0;3;11;1;1;3;1;1;3249;9.25913053614561
"162";4803.8037109375;48;28;0;38;1;0;1;1;1;0;11;4777649;"BOGOTA";0;3;1;244;0;0;7;11;1;1;5;1;1;784;8.47716332286
"163";6805.5556640625;48;54;1;58;1;1;1;1;1;0;11;4777650;"BOGOTA";0;3;1;199;0;0;6;11;1;1;5;1;1;2916;8.82549456701463
"164";4463.52587890625;48;56;0;59;1;1;1;1;2;0;11;4777651;"BOGOTA";0;3;0;186;0;1;6;11;1;1;2;1;3;3136;8.40369428849804
"165";5752.31494140625;48;33;0;13;1;0;1;1;1;0;11;4777651;"BOGOTA";0;3;1;186;0;0;7;11;1;1;2;1;1;1089;8.6573576512758
"166";2916.66674804688;48;46;0;45;4;0;1;1;2;1;11;4777652;"BOGOTA";0;3;0;179;0;1;7;11;1;1;1;1;1;2116;7.97819671858534
"167";12152.77734375;48;34;0;12;4;0;1;1;1;1;11;4777654;"BOGOTA";0;4;1;288;0;0;7;11;1;1;5;1;1;1156;9.40531301060941
"168";2564.1025390625;91;55;1;41;4;1;1;1;1;1;11;4777654;"BOGOTA";0;4;1;288;0;0;6;11;1;1;1;1;1;3025;7.84936380907496
"169";17948.71875;40;36;1;12;4;0;1;1;1;1;11;4777655;"BOGOTA";0;4;1;263;0;0;7;11;1;1;1;1;1;1296;9.79527401253875
"170";35000;50;38;1;42;1;0;1;1;1;0;11;4777657;"BOGOTA";0;4;1;282;0;0;7;11;1;1;5;1;1;1444;10.4631033404715
"171";4322.94580078125;48;26;1;95;1;1;1;1;1;0;11;4777659;"BOGOTA";0;1;1;227;0;0;6;11;1;1;2;1;1;676;8.37169234718012
"172";4698.53857421875;48;50;1;84;1;1;1;1;1;0;11;4777659;"BOGOTA";0;1;1;227;0;0;6;11;1;1;5;1;1;2500;8.45500679769019
"173";3629.11108398438;30;53;0;55;1;0;1;1;1;0;11;4777659;"BOGOTA";0;1;1;227;0;0;3;11;1;1;4;1;1;2809;8.19674301682571
"174";1866.66662597656;50;35;0;97;1;0;1;1;2;0;11;4777660;"BOGOTA";0;1;0;350;0;1;7;11;1;1;3;1;2;1225;7.53190956625686
"175";9617.482421875;74;40;1;58;2;0;1;1;1;0;11;4777660;"BOGOTA";0;1;1;350;0;0;7;11;1;1;5;1;2;1600;9.17133780690188
"176";17013.888671875;40;27;0;30;1;0;1;1;1;0;11;4777662;"BOGOTA";0;4;1;228;0;0;7;11;1;1;5;1;1;729;9.74178527018981
"177";21712.962890625;48;29;0;6;1;0;1;1;1;0;11;4777663;"BOGOTA";0;4;1;164;0;0;7;11;1;1;5;1;1;841;9.98566472940674
"178";15555.5556640625;30;29;1;6;4;0;1;1;1;1;11;4777663;"BOGOTA";0;4;1;164;0;0;7;11;1;1;2;1;1;841;9.65217313123067
"179";47777.77734375;35;35;1;45;1;0;1;1;1;0;11;4777664;"BOGOTA";0;4;1;228;0;0;7;11;1;1;2;1;1;1225;10.7743159012492
"180";29866.666015625;50;29;0;39;1;0;1;1;1;0;11;4777664;"BOGOTA";0;4;1;228;0;0;7;11;1;1;5;1;1;841;10.3044982884966
"181";7777.77783203125;60;44;1;92;4;1;1;1;1;1;11;4777665;"BOGOTA";0;1;1;258;0;0;6;11;1;1;2;1;1;1936;8.95902595067072
"182";4277.77783203125;30;49;0;55;4;0;1;1;2;1;11;4777666;"BOGOTA";0;1;0;228;0;1;4;11;1;1;1;1;1;2401;8.36118895562229
"183";2896.92309570312;65;49;1;97;1;0;1;1;1;0;11;4777666;"BOGOTA";0;1;1;228;0;0;4;11;1;1;2;1;1;2401;7.97140445123236
"184";4698.53857421875;48;30;1;39;1;1;1;1;1;0;11;4777667;"BOGOTA";0;1;1;325;0;0;6;11;1;1;5;1;1;900;8.45500679769019
"185";28964.12109375;48;44;0;30;1;0;1;1;1;0;11;4777668;"BOGOTA";0;4;1;243;0;0;7;11;1;1;5;1;1;1936;10.2738131393365
"186";4688.81640625;48;44;0;55;1;0;1;1;1;0;11;4777670;"BOGOTA";0;1;1;304;0;0;3;11;1;1;5;1;1;1936;8.4529354641857
"187";4698.53857421875;48;48;1;58;1;1;1;1;1;0;11;4777670;"BOGOTA";0;1;1;304;0;0;6;11;1;1;2;1;1;2304;8.45500679769019
"188";38888.890625;50;34;0;12;2;0;1;1;1;0;11;4777671;"BOGOTA";0;4;1;164;0;0;7;11;1;1;5;1;1;1156;10.5684639007722
"189";1388.88891601562;84;57;0;41;4;1;1;1;2;1;11;4777671;"BOGOTA";0;4;0;164;0;1;6;11;1;1;1;1;1;3249;7.23625936548542
"190";3888.88891601562;60;54;1;41;4;0;1;1;2;1;11;4777672;"BOGOTA";0;1;0;263;0;1;3;11;1;1;1;1;3;2916;8.26587877011078
"191";4937.015625;40;55;0;54;1;1;1;1;1;0;11;4777674;"BOGOTA";0;2;1;199;0;0;6;11;1;1;4;1;1;3025;8.50451630313131
"192";4542.98291015625;48;30;1;19;1;1;1;1;1;0;11;4777674;"BOGOTA";0;2;1;199;0;0;6;11;1;1;5;1;1;900;8.42133910395533
"193";2592.59252929688;72;37;1;84;4;0;1;1;1;1;11;4777675;"BOGOTA";0;2;1;199;0;0;5;11;1;1;2;1;1;1369;7.86041363061311
"194";2916.66674804688;48;61;1;79;4;0;1;1;2;1;11;4777676;"BOGOTA";0;2;0;298;0;1;5;11;1;1;1;1;3;3721;7.97819671858534
"195";3266.66674804688;40;39;0;79;4;0;1;1;2;1;11;4777676;"BOGOTA";0;2;0;298;0;1;5;11;1;1;1;1;3;1521;8.09152540090286
"196";5557.39501953125;60;36;1;85;1;0;1;1;1;0;11;4777677;"BOGOTA";0;2;1;302;0;0;5;11;1;1;5;1;1;1296;8.62288475578702
"197";4245.32373046875;56;32;0;55;1;1;1;1;1;0;11;4777677;"BOGOTA";0;2;1;302;0;0;6;11;1;1;5;1;1;1024;8.3535733574322
"198";6805.5556640625;24;31;0;53;1;1;1;1;2;0;11;4777678;"BOGOTA";0;2;0;269;0;1;6;11;1;1;3;1;1;961;8.82549456701463
"199";875;48;53;0;45;4;0;1;1;2;1;11;4777678;"BOGOTA";0;2;0;269;0;1;4;11;1;1;1;1;1;2809;6.77422388635761
"200";5000;56;54;1;98;4;0;1;1;1;1;11;4777678;"BOGOTA";0;2;1;269;0;0;5;11;1;1;4;1;1;2916;8.51719319141624
"201";14962.5;40;47;1;45;1;0;1;1;1;0;11;4777679;"BOGOTA";0;4;1;228;0;0;7;11;1;1;2;1;1;2209;9.61330234986623
"202";5250;40;34;0;38;1;0;1;1;1;0;11;4777682;"BOGOTA";0;3;1;366;0;0;7;11;1;1;5;1;1;1156;8.56598335558567
"203";19444.4453125;18;37;1;85;4;1;1;1;2;1;11;4777682;"BOGOTA";0;3;0;366;0;1;6;11;1;1;1;1;1;1369;9.87531672021229
"204";29166.666015625;40;31;0;12;4;0;1;1;1;1;11;4777685;"BOGOTA";0;4;1;283;0;0;7;11;1;1;5;1;1;961;10.2807817613562
"205";1901.23461914062;27;56;0;54;3;0;1;1;2;0;11;4777686;"BOGOTA";0;1;0;215;0;1;4;11;1;1;1;1;3;3136;7.55025875367391
"206";6125;8;72;0;56;4;0;1;1;2;1;11;4777688;"BOGOTA";0;1;0;200;0;1;5;11;1;1;1;1;1;5184;8.72013403541293
"207";3500;60;45;1;77;1;0;1;1;2;0;11;4777689;"BOGOTA";0;1;0;285;0;1;4;11;1;1;2;1;3;2025;8.1605182474775
"208";18666.666015625;40;27;1;9;4;0;1;1;1;1;11;4777690;"BOGOTA";0;4;1;228;0;0;7;11;1;1;4;1;1;729;9.83449464617194
"209";1944.44445800781;24;45;0;55;4;0;1;1;2;1;11;4777692;"BOGOTA";0;2;0;295;0;1;5;11;1;1;1;1;1;2025;7.57273158955083
"210";7466.66650390625;25;22;0;3;4;0;1;1;1;1;11;4777692;"BOGOTA";0;2;1;295;0;0;7;11;1;1;2;1;1;484;8.91820392737675
"211";4433.92236328125;66;57;1;98;1;0;1;1;1;0;11;4777692;"BOGOTA";0;2;1;295;0;0;4;11;1;1;2;1;1;3249;8.39703988061414
"212";1400;35;66;0;79;4;0;1;1;2;1;11;4777694;"BOGOTA";0;2;0;244;0;1;3;11;1;1;1;1;1;4356;7.24422751560335
"213";23333.333984375;2;43;0;44;1;0;1;1;2;0;11;4777695;"BOGOTA";0;4;0;241;0;1;7;11;1;1;4;1;1;1849;10.0576382602652
"214";9324.63671875;48;28;1;3;1;0;1;1;1;0;11;4777697;"BOGOTA";0;1;1;282;0;0;7;11;1;1;5;1;1;784;9.14041528597834
"215";26250;40;25;0;13;1;0;1;1;1;0;11;4777698;"BOGOTA";0;3;1;208;0;0;7;11;1;1;5;1;1;625;10.1754212680198
"216";29604.166015625;40;30;1;13;1;0;1;1;1;0;11;4777698;"BOGOTA";0;3;1;208;0;0;7;11;1;1;5;1;1;900;10.2956703741798
"217";5833.33349609375;40;64;1;95;5;0;1;1;3;0;11;4777698;"BOGOTA";0;3;1;208;0;0;4;11;1;1;2;1;1;4096;8.67134389914528
"218";3111.11108398438;30;41;0;54;3;1;1;1;1;0;11;4777699;"BOGOTA";0;1;1;289;0;0;6;11;1;1;1;1;1;1681;8.04273520310181
"219";35486.11328125;40;32;0;21;1;0;1;1;1;0;11;4777700;"BOGOTA";0;4;1;164;0;0;7;11;1;1;5;1;1;1024;10.4768967237585
"220";25122.220703125;40;36;1;16;1;0;1;1;1;0;11;4777700;"BOGOTA";0;4;1;164;0;0;7;11;1;1;5;1;1;1296;10.1315080204616
"221";4693.67724609375;48;33;0;45;1;1;1;1;1;0;11;4777703;"BOGOTA";0;2;1;282;0;0;6;11;1;1;5;1;1;1089;8.45397161522587
"222";5325.18505859375;45;32;1;85;1;0;1;1;1;0;11;4777703;"BOGOTA";0;2;1;282;0;0;7;11;1;1;5;1;1;1024;8.58020274276132
"223";20319.443359375;40;56;0;13;2;0;1;1;1;0;11;4777705;"BOGOTA";0;3;1;225;0;0;7;11;1;1;5;1;2;3136;9.91933350758566
"224";4375;64;26;1;97;4;1;1;1;2;1;11;4777706;"BOGOTA";0;4;0;199;0;1;6;11;1;1;1;1;1;676;8.38366179879172
"225";7291.66650390625;48;25;1;95;1;0;1;1;1;0;11;4777707;"BOGOTA";0;2;1;261;0;0;7;11;1;1;4;1;1;625;8.89448740023628
"226";4681.021484375;48;52;1;55;1;0;1;1;1;0;11;4777708;"BOGOTA";0;2;1;317;0;0;4;11;1;1;5;1;1;2704;8.45127163098725
"227";4846.52783203125;48;43;1;45;1;0;1;1;1;0;11;4777709;"BOGOTA";0;2;1;298;0;0;5;11;1;1;5;1;1;1849;8.48601781662354
"228";2722.22216796875;60;39;0;79;4;1;1;1;2;1;11;4777709;"BOGOTA";0;2;0;298;0;1;6;11;1;1;3;1;1;1521;7.90920379926675
"229";5833.33349609375;40;22;1;95;1;0;1;1;2;0;11;4777710;"BOGOTA";0;1;0;340;0;1;5;11;1;1;2;1;3;484;8.67134389914528
"230";7470.123046875;12;20;0;55;1;0;1;1;2;0;11;4777710;"BOGOTA";0;1;0;340;0;1;5;11;1;1;4;1;3;400;8.91866675012975
"231";4083.33325195312;48;52;1;95;1;0;1;1;2;0;11;4777711;"BOGOTA";0;1;0;243;0;1;4;11;1;1;2;1;3;2704;8.31466890737492
"232";1944.44445800781;3;51;0;45;4;0;1;1;2;1;11;4777711;"BOGOTA";0;1;0;243;0;1;1;11;1;1;1;1;3;2601;7.57273158955083
"233";23333.333984375;40;33;0;19;4;0;1;1;1;1;11;4777712;"BOGOTA";0;4;1;295;0;0;7;11;1;1;5;1;1;1089;10.0576382602652
"234";18639.013671875;45;32;1;2;1;0;1;1;1;0;11;4777712;"BOGOTA";0;4;1;295;0;0;7;11;1;1;5;1;1;1024;9.83301217224057
"235";12638.888671875;72;31;1;3;1;0;1;1;1;0;11;4777713;"BOGOTA";0;3;1;228;0;0;7;11;1;1;4;1;1;961;9.44453374230665
"236";9479.1669921875;48;37;0;21;1;0;1;1;1;0;11;4777713;"BOGOTA";0;3;1;228;0;0;7;11;1;1;4;1;1;1369;9.15685172136586
"237";4293.9814453125;48;51;1;58;1;0;1;1;1;0;11;4777715;"BOGOTA";0;2;1;234;0;0;5;11;1;1;4;1;1;2601;8.36496965735638
"238";2800;50;46;0;55;4;0;1;1;2;1;11;4777715;"BOGOTA";0;2;0;234;0;1;3;11;1;1;1;1;3;2116;7.9373746961633
"239";34805.55859375;40;45;0;8;2;0;1;1;1;0;11;4777716;"BOGOTA";0;4;1;259;0;0;7;11;1;1;5;1;1;2025;10.4575323827126
"240";10143.734375;48;24;1;12;1;0;1;1;1;0;11;4777716;"BOGOTA";0;4;1;259;0;0;7;11;1;1;2;1;1;576;9.22461149090435
"241";4052.87036132812;60;32;1;58;1;1;1;1;1;0;11;4777719;"BOGOTA";0;2;1;282;0;0;6;11;1;1;2;1;1;1024;8.30718064026136
"242";6805.5556640625;30;24;1;45;5;0;1;1;2;0;11;4777720;"BOGOTA";0;4;0;250;0;1;7;11;1;1;2;1;1;576;8.82549456701463
"243";15195.4736328125;48;28;0;21;1;0;1;1;1;0;11;4777720;"BOGOTA";0;4;1;250;0;0;7;11;1;1;5;1;1;784;9.62875287517195
"244";29450.232421875;48;23;0;44;1;0;1;1;1;0;11;4777720;"BOGOTA";0;4;1;250;0;0;7;11;1;1;5;1;1;529;10.2904570811326
"245";32047.32421875;54;27;1;44;1;0;1;1;1;0;11;4777720;"BOGOTA";0;4;1;250;0;0;7;11;1;1;5;1;1;729;10.374968971149
"246";3150;40;36;0;55;4;0;1;1;2;1;11;4777723;"BOGOTA";0;3;0;295;0;1;7;11;1;1;3;1;1;1296;8.05515773181968
"247";6678;50;37;1;18;1;0;1;1;1;0;11;4777723;"BOGOTA";0;3;1;295;0;0;7;11;1;1;5;1;1;1369;8.8065738205036
"248";9800;45;34;0;11;1;0;1;1;1;0;11;4777724;"BOGOTA";0;2;1;291;0;0;7;11;1;1;4;1;1;1156;9.19013766465866
"249";3797.7041015625;48;72;1;79;1;0;1;1;2;0;11;4777724;"BOGOTA";0;2;0;291;0;1;3;11;1;1;2;1;3;5184;8.24215197932255
"250";5306.712890625;48;27;1;3;1;0;1;1;1;0;11;4777724;"BOGOTA";0;2;1;291;0;0;7;11;1;1;5;1;1;729;8.57672788123724
"251";3500;40;20;1;98;1;0;1;1;2;0;11;4777724;"BOGOTA";0;2;0;291;0;1;7;11;1;1;2;1;1;400;8.1605182474775
"252";933.333312988281;50;64;0;54;1;0;1;1;2;0;11;4777724;"BOGOTA";0;2;0;291;0;1;5;11;1;1;1;1;3;4096;6.83876238569692
"253";1000;70;54;0;45;4;0;1;1;2;1;11;4777725;"BOGOTA";0;2;0;272;0;1;3;11;1;1;1;1;3;2916;6.90775527898214
"254";20766.666015625;50;51;1;3;4;0;1;1;1;1;11;4777726;"BOGOTA";0;4;1;243;0;0;7;11;1;1;5;1;1;2601;9.94110438475711
"255";14583.3330078125;40;50;0;32;2;0;1;1;1;0;11;4777726;"BOGOTA";0;4;1;243;0;0;7;11;1;1;5;1;1;2500;9.58763458079622
"256";3986.11108398438;60;29;0;58;1;1;1;1;1;0;11;4777727;"BOGOTA";0;2;1;350;0;0;6;11;1;1;5;1;1;841;8.29057136892039
"257";1037.03698730469;40;31;1;95;4;0;1;1;2;1;11;4777727;"BOGOTA";0;2;0;350;0;1;4;11;1;1;1;1;3;961;6.94412287519682
"258";2916.66674804688;48;28;1;79;4;1;1;1;2;1;11;4777729;"BOGOTA";0;2;0;379;0;1;6;11;1;1;2;1;3;784;7.97819671858534
"259";666.666687011719;70;49;1;83;4;0;1;1;2;1;11;4777730;"BOGOTA";0;2;0;199;0;1;5;11;1;1;1;1;3;2401;6.50229020139155
"260";5479.6611328125;48;37;1;58;1;1;1;1;1;0;11;4777733;"BOGOTA";0;1;1;213;0;0;6;11;1;1;5;1;1;1369;8.60879854095206
"261";19004.423828125;36;43;0;21;1;0;1;1;1;0;11;4777735;"BOGOTA";0;3;1;282;0;0;7;11;1;1;4;1;1;1849;9.85242706410638
"262";19444.4453125;30;46;1;12;4;0;1;1;1;1;11;4777735;"BOGOTA";0;3;1;282;0;0;7;11;1;1;1;1;1;2116;9.87531672021229
"263";2333.33325195312;50;56;1;41;4;0;1;1;1;1;11;4777736;"BOGOTA";0;3;1;257;0;0;7;11;1;1;2;1;1;3136;7.75505310449211
"264";12150.8330078125;40;24;0;2;4;0;1;1;1;1;11;4777736;"BOGOTA";0;3;1;257;0;0;7;11;1;1;5;1;1;576;9.40515300673233
"265";17500;20;57;0;7;4;0;1;1;2;1;11;4777736;"BOGOTA";0;3;0;257;0;1;7;11;1;1;1;1;1;3249;9.76995615991161
"266";7000;30;23;0;21;5;0;1;1;1;0;11;4777738;"BOGOTA";0;4;1;327;0;0;7;11;1;1;2;1;1;529;8.85366542803745
"267";5833.33349609375;8;20;1;37;4;0;1;1;1;1;11;4777738;"BOGOTA";0;4;1;327;0;0;7;11;1;1;2;1;1;400;8.67134389914528
"268";7000;60;50;0;21;5;0;1;1;1;0;11;4777738;"BOGOTA";0;4;1;327;0;0;7;11;1;1;4;1;1;2500;8.85366542803745
"269";4113.67626953125;48;48;0;54;3;0;1;1;1;0;11;4777740;"BOGOTA";0;4;1;232;0;0;4;11;1;1;1;1;1;2304;8.32207237716317
"270";25666.666015625;40;37;0;30;2;0;1;1;1;0;11;4777741;"BOGOTA";0;4;1;318;0;0;7;11;1;1;5;1;1;1369;10.1529483868025
"271";54930.55859375;40;47;1;19;2;0;1;1;1;0;11;4777741;"BOGOTA";0;4;1;318;0;0;7;11;1;1;5;1;1;2209;10.9138250954776
"272";2160.49389648438;54;50;0;77;4;1;1;1;2;1;11;4777742;"BOGOTA";0;3;0;215;0;1;6;11;1;1;1;1;1;2500;7.67809213032027
"273";4148.14794921875;36;22;1;53;1;0;1;1;2;0;11;4777743;"BOGOTA";0;4;0;249;0;1;7;11;1;1;2;1;1;484;8.33041723631671
"274";11666.6669921875;40;45;0;30;1;0;1;1;1;0;11;4777743;"BOGOTA";0;4;1;249;0;0;7;11;1;1;4;1;1;2025;9.36449107970523
"275";9027.7783203125;70;42;0;39;2;0;1;1;1;0;11;4777744;"BOGOTA";0;4;1;328;0;0;7;11;1;1;5;1;1;1764;9.10806158295192
"276";56000;50;49;1;21;1;0;1;1;1;0;11;4777744;"BOGOTA";0;4;1;328;0;0;7;11;1;1;5;1;1;2401;10.9331069697173
"277";4557.2451171875;40;60;1;80;4;1;1;1;2;1;11;4777745;"BOGOTA";0;3;0;288;0;1;6;11;1;1;1;1;1;3600;8.42447357897409
"278";1944.44445800781;72;62;1;80;4;1;1;1;2;1;11;4777745;"BOGOTA";0;3;0;288;0;1;6;11;1;1;1;1;3;3844;7.57273158955083
"279";4666.66650390625;60;57;1;80;5;0;1;1;2;0;11;4777748;"BOGOTA";0;3;0;308;0;1;7;11;1;1;2;1;1;3249;8.44820028505205
"280";5833.33349609375;60;37;1;38;5;0;1;1;2;0;11;4777749;"BOGOTA";0;3;0;259;0;1;7;11;1;1;2;1;1;1369;8.67134389914528
"281";1944.44445800781;60;58;1;38;1;1;1;1;2;0;11;4777749;"BOGOTA";0;3;0;259;0;1;6;11;1;1;2;1;1;3364;7.57273158955083
"282";3700.87915039062;56;22;1;55;1;1;1;1;1;0;11;4777749;"BOGOTA";0;3;1;259;0;0;6;11;1;1;5;1;1;484;8.21632567862164
"283";1666.66662597656;35;59;0;94;4;0;1;1;2;1;11;4777749;"BOGOTA";0;3;0;259;0;1;5;11;1;1;1;1;1;3481;7.41858087833406
"284";6809.70263671875;40;29;1;39;1;0;1;1;1;0;11;4777749;"BOGOTA";0;3;1;259;0;0;7;11;1;1;5;1;1;841;8.82610373251012
"285";4463.52587890625;48;36;1;39;1;1;1;1;1;0;11;4777751;"BOGOTA";0;3;1;143;0;0;6;11;1;1;3;1;1;1296;8.40369428849804
"286";14000;10;63;0;97;1;0;1;1;2;0;11;4777751;"BOGOTA";0;3;0;143;0;1;4;11;1;1;2;1;1;3969;9.5468126085974
"287";5185.18505859375;45;32;0;41;4;0;1;1;2;1;11;4777751;"BOGOTA";0;3;0;143;0;1;5;11;1;1;1;1;1;1024;8.55356081117305
"288";4861.111328125;48;25;1;40;1;1;1;1;1;0;11;4777752;"BOGOTA";0;4;1;292;0;0;6;11;1;1;3;1;1;625;8.4890223590924
"289";5367.77783203125;70;33;1;98;1;1;1;1;1;0;11;4777753;"BOGOTA";0;3;1;263;0;0;6;11;1;1;5;1;1;1089;8.58816929031948
"290";3797.7041015625;48;25;0;45;1;1;1;1;2;0;11;4777754;"BOGOTA";0;3;0;260;0;1;6;11;1;1;4;1;1;625;8.24215197932255
"291";2757.61938476562;84;37;1;3;1;1;1;1;1;0;11;4777755;"BOGOTA";0;2;1;311;0;0;6;11;1;1;5;1;1;1369;7.92212304475643
"292";6617.5458984375;56;43;1;21;1;1;1;1;1;0;11;4777756;"BOGOTA";0;3;1;263;0;0;6;11;1;1;3;1;1;1849;8.79747986999522
"293";4984.8486328125;44;59;1;84;1;0;1;1;1;0;11;4777757;"BOGOTA";0;3;1;308;0;0;5;11;1;1;2;1;1;3481;8.51415831740383
"294";10633.7265625;40;47;0;32;2;1;1;1;1;0;11;4777761;"BOGOTA";0;2;1;164;0;0;6;11;1;1;5;1;1;2209;9.27178598022043
"295";5232.08154296875;45;40;1;98;1;1;1;1;1;0;11;4777761;"BOGOTA";0;2;1;164;0;0;6;11;1;1;5;1;1;1600;8.56256447844539
"296";3510.80249023438;54;53;0;33;1;1;1;1;2;0;11;4777762;"BOGOTA";0;2;0;234;0;1;6;11;1;1;3;1;1;2809;8.16359992002453
"297";4402.61181640625;48;54;1;39;1;0;1;1;1;0;11;4777762;"BOGOTA";0;2;1;234;0;0;5;11;1;1;4;1;1;2916;8.38995323843653
"298";5810.6982421875;40;24;1;39;1;1;1;1;1;0;11;4777765;"BOGOTA";0;1;1;421;0;0;6;11;1;1;4;1;1;576;8.66745602200322
"299";7928.47216796875;48;42;1;97;1;0;1;1;1;0;11;4777766;"BOGOTA";0;2;1;311;0;0;4;11;1;1;4;1;1;1764;8.97821563124555
"300";4226.5078125;48;21;1;37;1;1;1;1;1;0;11;4777766;"BOGOTA";0;2;1;311;0;0;6;11;1;1;5;1;1;441;8.34913135482344
"301";416.666656494141;28;37;0;38;4;1;1;1;2;1;11;4777766;"BOGOTA";0;2;0;311;0;1;6;11;1;1;1;1;1;1369;6.03228651721418
"302";3088.2353515625;48;38;1;97;9;0;1;1;1;0;11;4777767;"BOGOTA";0;2;1;263;0;0;4;11;1;1;2;1;1;1444;8.03535512312469
"303";2777.77783203125;42;43;1;92;4;1;1;1;2;1;11;4777768;"BOGOTA";0;2;0;214;0;1;6;11;1;1;1;1;3;1849;7.92940654604537
"304";4333.33349609375;35;52;1;95;5;0;1;1;2;0;11;4777768;"BOGOTA";0;2;0;214;0;1;5;11;1;1;2;1;3;2704;8.37409238533566
"305";5833.33349609375;48;34;1;95;4;0;1;1;2;1;11;4777769;"BOGOTA";0;2;0;298;0;1;5;11;1;1;1;1;3;1156;8.67134389914528
"306";5095.47509765625;48;24;1;53;1;1;1;1;1;0;11;4777770;"BOGOTA";0;3;1;365;0;0;6;11;1;1;5;1;1;576;8.53610818913214
"307";2592.59252929688;36;29;0;57;4;1;1;1;2;1;11;4777770;"BOGOTA";0;3;0;365;0;1;6;11;1;1;2;1;2;841;7.86041363061311
"308";15927.025390625;48;38;1;39;2;0;1;1;1;0;11;4777770;"BOGOTA";0;3;1;365;0;0;7;11;1;1;5;1;2;1444;9.67577265543805
"309";8733.7958984375;48;49;1;83;1;0;1;1;1;0;11;4777771;"BOGOTA";0;2;1;308;0;0;7;11;1;1;5;1;1;2401;9.0749553651484
"310";2916.66674804688;48;43;0;53;1;1;1;1;2;0;11;4777771;"BOGOTA";0;2;0;308;0;1;6;11;1;1;2;1;1;1849;7.97819671858534
"311";6626.72021484375;48;26;1;98;1;1;1;1;1;0;11;4777771;"BOGOTA";0;2;1;308;0;0;6;11;1;1;3;1;1;676;8.79886527222063
"312";4693.67724609375;48;22;0;32;1;1;1;1;1;0;11;4777771;"BOGOTA";0;2;1;308;0;0;6;11;1;1;5;1;1;484;8.45397161522587
"313";3111.11108398438;60;26;1;97;1;1;1;1;2;0;11;4777771;"BOGOTA";0;2;0;308;0;1;6;11;1;1;2;1;1;676;8.04273520310181
"314";5441.0009765625;40;56;0;37;1;0;1;1;1;0;11;4777772;"BOGOTA";0;2;1;244;0;0;4;11;1;1;2;1;1;3136;8.60171832596808
"315";6666.66650390625;42;30;1;98;4;1;1;1;1;1;11;4777772;"BOGOTA";0;2;1;244;0;0;6;11;1;1;2;1;1;900;8.80487523945396
"316";4666.66650390625;40;50;0;55;4;0;1;1;1;1;11;4777773;"BOGOTA";0;2;0;208;0;1;5;11;1;1;1;1;3;2500;8.44820028505205
"317";8385.4169921875;48;46;1;83;1;1;1;1;1;0;11;4777773;"BOGOTA";0;2;1;208;0;0;6;11;1;1;5;1;1;2116;9.03424940375274
"318";8888.888671875;40;31;1;13;1;0;1;1;1;0;11;4777773;"BOGOTA";0;2;1;208;0;0;7;11;1;1;5;1;1;961;9.09255731190574
"319";6003.47216796875;48;31;1;95;1;0;1;1;1;0;11;4777774;"BOGOTA";0;2;1;334;0;0;4;11;1;1;2;1;1;961;8.70009327549247
"320";4226.5078125;48;40;0;55;1;0;1;1;1;0;11;4777774;"BOGOTA";0;2;1;334;0;0;4;11;1;1;4;1;1;1600;8.34913135482344
"321";4015.09497070312;60;33;0;54;3;0;1;1;1;0;11;4777774;"BOGOTA";0;2;1;334;0;0;5;11;1;1;1;1;1;1089;8.29781628007449
"322";5938.06298828125;48;39;0;70;1;0;1;1;1;0;11;4777775;"BOGOTA";0;2;1;235;0;0;7;11;1;1;5;1;1;1521;8.6891382629268
"323";2333.33325195312;20;19;0;13;4;0;1;1;2;1;11;4777775;"BOGOTA";0;2;0;235;0;1;7;11;1;1;1;1;1;361;7.75505310449211
"324";2741.5185546875;74;33;0;45;1;0;1;1;2;0;11;4777776;"BOGOTA";0;2;0;298;0;1;4;11;1;1;2;1;1;1089;7.91626726289981
"325";15746.7587890625;48;40;1;30;1;0;1;1;1;0;11;4777776;"BOGOTA";0;2;1;298;0;0;7;11;1;1;5;1;1;1600;9.66438983190524
"326";8605.787109375;48;29;1;95;1;1;1;1;1;0;11;4777777;"BOGOTA";0;2;1;282;0;0;6;11;1;1;5;1;1;841;9.06019017562743
"327";4073.16723632812;48;29;0;62;1;1;1;1;1;0;11;4777777;"BOGOTA";0;2;1;282;0;0;6;11;1;1;5;1;1;841;8.31217616654723
"328";14061.1748046875;66;41;1;58;2;0;1;1;1;0;11;4777778;"BOGOTA";0;3;1;263;0;0;7;11;1;1;5;1;1;1681;9.55117271839516
"329";3680.5556640625;84;35;1;58;2;0;1;1;1;0;11;4777779;"BOGOTA";0;2;1;234;0;0;7;11;1;1;5;1;2;1225;8.21081901543343
"330";8224.2861328125;40;36;0;30;1;0;1;1;1;0;11;4777779;"BOGOTA";0;2;1;234;0;0;7;11;1;1;5;1;1;1296;9.01484677950368
